1,0,4,-3,8,1,0,-3,
-8,3,5,33,1,-5,3,-2,
0,6,17,60,-31,-5,0,-1,
-3,2,2,2,6,-6,4,1,
-4,-12,-5,-23,-48,-1,-5,-4,
7,3,5,32,33,-5,4,3,
-4,0,4,24,24,0,3,-1,
11,2,1,21,13,20,-5,0,
-11,-3,2,33,10,15,-2,-3,
-12,-6,-28,-110,-32,-22,-3,0,
3,0,9,45,27,0,0,-1,
1,4,9,38,5,8,-5,-2,
5,0,-4,8,16,6,-1,3,
6,1,2,11,15,-2,2,0,
-16,-4,0,-17,-18,-2,6,0,
-6,-2,-8,-49,-11,-15,-1,2,
6,2,-1,7,4,-8,-1,3,
-5,2,7,27,38,10,3,-2,
19,2,5,27,4,-1,2,4,
-6,-4,-2,-12,18,-16,-2,-1,
13,1,5,32,-4,-1,0,1,
-4,5,-2,6,-3,-5,-1,-1,
10,-6,-12,-7,1,-8,-1,-3,
-15,-7,-5,-39,-29,3,2,2,
-3,1,1,-2,26,1,1,2,
8,1,-2,-12,14,7,-3,2,
0,0,5,31,18,14,1,1,
-6,-5,-9,-22,-3,-2,-2,-1,
1,3,2,35,58,13,0,0,
3,-5,1,-4,-5,-10,-2,-3,
-11,1,4,0,-5,1,-1,-4,
-10,-2,-2,-21,-27,-5,2,0,
1,7,12,55,19,4,-3,-1,
5,-1,-2,-3,-9,-4,1,-1,
-1,5,7,15,5,10,-1,0,
-3,-4,-2,-15,-14,-15,-7,-3,
0,3,6,3,15,7,2,2,
2,-1,0,9,2,-3,-1,0,
0,-5,-8,-51,1,-7,1,-1,
3,-6,-12,-40,24,-9,-8,-8,
7,4,8,32,-42,-4,-2,3,
-5,-6,-3,-24,-27,-5,-1,0,
-4,0,-2,18,-12,6,-1,-1,
20,-7,-13,-83,-52,-10,-2,-6,
-3,4,3,11,7,0,5,0,
-13,1,2,26,34,5,0,4,
6,0,0,4,14,8,1,2,
-13,-7,-6,-25,-54,-13,-4,-3,
7,-1,-1,3,15,5,1,0,
-5,0,-3,-4,-6,-6,-2,-5,
-7,-3,-5,-10,-7,-4,-1,0,
-4,-1,6,30,17,0,-1,2,
-23,-1,-1,-2,-14,8,3,-3,
-4,-3,-8,-29,-30,-18,-3,0,
8,2,10,51,22,2,1,3,
4,0,-3,-36,2,2,8,2,
3,-1,3,0,-32,7,-9,2,
-4,-4,-6,-8,-50,-4,-2,-1,
-10,1,7,39,53,3,2,-2,
7,1,3,49,14,-4,0,0,
-11,-2,-3,-34,-10,2,4,1,
7,2,6,33,12,1,1,1,
0,-4,-5,-11,-13,-5,-5,0,
4,0,1,7,19,2,3,1,
-12,1,3,24,-7,6,6,4,
-3,-2,-2,0,3,0,0,3,
0,-9,-10,-39,-93,-24,-4,-4,
4,3,7,26,26,9,2,0,
1,-2,-16,-68,7,-2,1,0,
-11,0,-4,-23,9,3,-2,-1,
-1,5,10,38,21,3,3,1,
-23,-2,-4,-9,-3,-3,-3,-2,
-1,-2,3,23,-3,-1,-3,-4,
2,-4,-7,-40,-23,-11,-9,-2,
0,1,3,17,17,11,4,1,
1,0,-4,-17,15,-2,5,1,
25,5,9,42,11,-3,-1,0,
1,2,1,33,12,-6,-5,-9,
-3,0,9,55,-12,1,1,1,
-3,0,3,41,13,9,2,0,
-1,0,-1,-1,9,-9,0,-3,
-2,-4,-2,16,2,2,2,-3,
0,0,-2,4,-11,-21,-2,-1,
9,-6,-2,2,4,9,0,-3,
