-2,-6,-10,-48,-56,-9,-1,-4,
-2,-3,-4,15,12,-4,1,-1,
-3,-5,0,-7,2,13,8,2,
2,4,-2,19,12,-5,4,-1,
-3,-3,1,-3,-30,-1,-1,-4,
-2,0,1,-1,9,0,0,-3,
1,-2,2,8,7,9,5,2,
1,-1,1,19,21,1,0,0,
0,3,-2,-7,-13,-3,-5,-8,
-4,-4,5,16,9,17,-1,1,
-4,-3,-5,-17,0,-12,-1,-7,
-1,-6,-4,-5,-30,-4,8,1,
1,1,4,7,11,7,3,5,
-1,-3,-4,12,-4,-3,-6,-2,
-2,-4,0,-15,-24,-4,-3,-9,
-3,-4,-3,10,18,-7,-1,1,
1,2,0,7,8,-1,-12,-5,
-3,1,-3,-8,-9,12,0,-5,
0,-1,2,6,3,2,3,0,
3,2,-3,-1,2,-3,11,6,
-1,0,-2,-6,-6,-2,1,-1,
-4,-5,0,23,23,8,-4,-9,
-1,-1,3,-3,-8,-9,-15,-3,
-4,-1,-8,-19,-11,-4,2,-4,
1,0,-6,-33,-55,-15,-9,1,
-3,0,-2,8,0,-4,1,-7,
0,-2,-2,3,9,7,5,-3,
0,3,0,-8,-7,-12,4,-3,
1,-2,2,0,6,-8,-4,-1,
1,3,3,7,19,1,-8,-3,
-1,3,0,-1,24,-1,7,2,
3,3,-2,1,18,8,5,5,
-6,-1,0,0,-4,3,2,-7,
1,0,-3,-1,15,-4,4,4,
-2,-3,-2,9,15,-11,-4,-1,
-1,-4,-4,2,11,0,0,-3,
0,-7,-9,-49,-69,-11,0,1,
0,0,-4,-45,-87,-13,0,3,
-2,0,4,16,12,7,-1,-8,
-2,-3,-9,-11,-8,14,2,-1,
2,5,4,11,10,-5,-4,8,
1,2,3,-2,-3,-3,-1,-1,
-4,-2,1,0,17,-2,-1,-6,
2,-2,5,6,-26,1,6,0,
-3,-5,-5,-20,-46,-9,-4,2,
-2,-3,-1,0,-2,5,-4,-2,
3,3,5,2,-2,-7,5,3,
-4,-5,-7,-10,-6,-6,-2,-4,
1,1,1,11,11,11,7,-1,
0,0,0,4,4,10,6,-4,
0,3,3,-10,-24,-8,1,-1,
3,1,1,7,2,8,-1,5,
-1,4,2,-4,17,-7,-1,0,
-2,-2,-5,-4,2,-1,-9,-2,
0,0,4,-9,12,-2,-6,-1,
1,2,4,4,3,0,8,-2,
-4,-6,-4,-12,-7,-1,4,1,
2,-2,-1,-25,-3,3,7,3,
0,-2,2,-13,-18,-9,-4,1,
1,3,-2,-8,2,-3,3,2,
1,-1,0,5,7,-15,1,1,
1,2,-2,-9,-1,7,2,2,
1,0,6,-1,10,6,3,-1,
-1,-1,1,11,26,14,4,-1,
0,-3,-1,-6,0,-5,2,2,
2,2,-1,10,24,-1,-2,8,
2,-2,-2,1,-2,3,-4,4,
2,-2,-1,9,27,-3,-6,2,
0,2,-3,-13,-3,-8,8,2,
-2,-2,-1,0,-3,7,-5,-4,
-1,0,3,5,15,9,3,2,
-1,-3,-1,-5,-18,-4,-4,-4,
-1,-4,-1,-5,1,11,5,0,
1,-4,-5,-7,-12,9,3,0,
-1,0,-2,-4,-3,-1,-1,-1,
-1,-2,-2,20,33,3,2,1,
0,-1,0,7,14,-2,-2,-3,
-1,1,0,11,11,-1,1,3,
0,7,0,20,20,3,-4,0,
-2,2,3,10,30,10,2,-3,
-2,-1,3,6,-4,-1,6,3,
0,0,-6,-9,-9,8,-8,-10,
0,-1,3,10,13,-5,-2,6,
2,-2,-1,-31,-50,-9,0,2,
0,3,-1,-6,-5,-2,6,4,
-4,-3,-3,6,-3,-3,-1,-2,
-2,0,2,20,34,8,4,-1,
0,2,1,3,3,0,-4,-3,
-1,-1,-2,1,17,8,-1,0,
-1,3,3,6,5,-1,5,0,
-4,-3,-1,-8,-21,11,0,-6,
0,-1,-1,3,5,0,0,-1,
-1,2,2,-25,-18,-12,-23,-7,
-3,-5,-7,-7,0,-2,0,-2,
2,-3,-3,9,12,-2,9,5,
4,1,-4,-4,-5,-3,-2,8,
-3,0,-4,-2,-5,6,0,-1,
-1,2,0,6,-3,4,0,-3,
-1,-5,-6,-41,-58,-9,1,-7,
0,-3,1,0,-7,3,-1,1,
-2,-3,-3,-4,-7,-1,1,-2,
3,-1,3,13,13,3,-2,0,
4,-1,-2,-6,8,-11,-4,14,
-1,-3,-5,-19,-33,-7,-1,-7,
-5,-4,-6,-31,-22,-6,4,-9,
0,0,2,9,7,-2,-2,1,
-2,-4,-3,4,2,0,2,-2,
1,1,-1,5,13,5,-3,3,
-4,-4,-12,-42,-60,-14,-2,-2,
2,-2,1,-6,-14,6,-3,0,
0,-2,-1,5,14,0,6,-1,
0,-1,-1,-23,-15,-1,-1,-1,
4,5,6,-19,9,-10,-1,1,
-1,2,-1,0,-28,-14,-3,1,
-1,-1,0,13,24,5,3,0,
2,1,-1,-1,-2,-8,-2,-1,
0,-1,-4,6,2,-2,0,-1,
-1,1,0,9,16,5,0,-1,
-3,-1,-6,-15,-19,-6,7,-6,
-8,-6,-1,-4,-8,-7,-10,-11,
0,-1,0,-3,-2,-8,-1,5,
0,0,1,13,8,8,-1,0,
0,0,2,0,5,11,2,3,
1,-2,-1,-2,15,2,5,3,
-2,-3,-3,8,7,5,0,-1,
-2,0,3,9,15,11,-2,-1,
2,0,0,1,4,-14,-3,2,
2,2,0,0,-1,-1,0,1,
-1,0,-2,-4,11,-5,-1,-2,
-2,-1,1,-1,1,4,-9,-7,
-2,-2,-2,5,-6,5,1,3,
0,0,-4,-7,-10,-20,-6,0,
-5,-6,-3,-9,-13,3,-5,-8,
0,1,6,14,9,1,4,-2,
0,-5,-8,10,0,9,2,2,
-4,-4,-3,-3,-6,-4,-2,-2,
0,-2,6,-4,-12,0,1,-1,
0,-2,-5,-10,-12,-2,1,2,
-1,-4,-7,-21,-18,-13,5,-4,
-1,-2,-3,-3,-7,1,1,1,
-2,-3,3,-16,-3,3,3,0,
-2,1,0,-4,-5,-7,0,2,
0,1,-6,0,-5,-4,5,-2,
3,3,3,11,10,3,-3,2,
-2,-1,4,25,25,14,-1,-3,
-5,-1,-1,-14,2,-2,-3,-16,
1,-1,-2,1,5,1,0,0,
1,-1,1,-6,-3,-1,-2,3,
-4,5,4,-1,17,-8,-9,-7,
-2,-2,-4,-11,-30,-10,-4,-2,
-3,-1,-1,6,11,4,-1,0,
-1,-1,1,4,22,-5,-11,-1,
1,1,2,-7,-3,-1,1,1,
1,0,-1,2,5,3,-1,3,
0,2,7,21,2,2,4,2,
-2,2,-4,1,11,-6,-1,-3,
1,-1,-2,6,17,2,1,-1,
-2,-1,0,-7,-4,-5,-3,-1,
1,1,-1,4,-18,1,4,1,
3,2,3,2,-7,-7,-1,2,
0,5,4,-3,22,-5,0,0,
0,0,2,8,13,10,4,2,
0,0,1,5,0,-1,-3,1,
0,-1,1,10,8,6,1,1,
0,1,-3,9,10,-7,1,2,
-1,-2,-3,-5,0,-2,-5,-2,
1,2,2,5,6,5,-1,-1,
-2,0,-1,-7,-30,-2,-4,-9,
0,-1,-2,-2,2,4,3,1,
-4,-2,-4,-3,-14,-9,-4,-3,
1,-1,6,20,12,9,-2,3,
-1,-1,-2,2,-3,4,6,-1,
1,0,0,2,-9,-6,-1,1,
0,2,6,6,16,-9,-5,-2,
1,-7,-12,-16,-20,-4,2,5,
-3,-2,-1,-8,-15,-1,-2,-4,
1,2,4,6,25,-14,0,0,
-1,-2,-1,3,6,6,-4,-1,
0,1,-2,-10,-10,-2,0,1,
0,-1,-3,2,-7,17,0,-3,
-2,-2,-8,-20,-34,0,-1,-1,
0,1,5,19,32,4,3,1,
-1,0,1,2,13,7,-1,-4,
0,3,3,13,13,11,0,-1,
0,2,11,-14,-19,-6,-3,-4,
-1,2,-3,-5,2,-2,4,-5,
1,0,-1,1,11,-7,0,2,
-2,-2,-4,0,3,-4,4,-1,
1,-1,1,4,8,1,0,2,
-2,-1,-4,-10,-13,6,-6,-4,
1,1,-6,10,16,4,1,5,
-2,-4,-5,1,5,3,0,-3,
0,4,6,1,23,1,1,-1,
0,-5,-1,-4,0,0,-8,-1,
1,0,-5,5,2,6,4,5,
3,6,11,17,28,4,-4,2,
-3,0,-5,-27,-35,-10,3,0,
