-12,-9,-3,-19,-72,14,-14,-7,
3,3,3,45,24,0,0,-2,
23,6,0,3,-2,4,5,4,
17,3,0,-12,-5,-5,3,0,
16,3,-4,-8,-30,-6,0,3,
7,4,8,37,36,8,1,1,
17,2,3,3,29,12,4,2,
5,-3,-4,-25,13,-9,1,4,
-26,-4,1,38,20,6,2,1,
-22,-7,-1,4,-13,11,-6,-3,
15,-6,-2,-5,-5,3,0,6,
-11,-1,-4,-12,-3,-10,0,-3,
9,6,3,12,2,-13,-9,0,
-16,4,1,2,0,-9,0,-5,
-20,1,2,3,-5,6,0,-2,
3,-5,-7,-27,-3,-15,-1,0,
20,2,2,3,5,-8,0,7,
-7,-5,-3,-1,-20,9,-6,-6,
40,12,5,16,2,-25,6,5,
-7,0,1,4,1,4,-5,-1,
-10,0,1,18,16,7,-2,-1,
-3,-1,-2,-10,17,-1,-2,2,
13,3,5,28,26,8,2,1,
-5,-3,-2,3,-10,9,-6,-1,
-4,-5,4,9,20,6,-4,-2,
7,1,1,16,-6,-8,0,1,
-24,-4,0,-11,-20,-2,-3,-1,
4,-7,-7,-17,35,5,1,-4,
3,3,2,9,4,4,3,2,
-1,-1,4,26,16,-8,2,-2,
-8,-2,0,-11,-13,8,-1,-1,
-16,-5,-6,-44,9,-13,-2,-2,
-4,5,9,34,20,9,0,-1,
1,-5,-1,-5,-17,5,-1,1,
3,3,1,19,14,6,1,0,
1,0,0,-3,3,5,-2,2,
-7,-1,2,20,16,1,-2,2,
6,3,-1,-20,-21,-19,2,0,
4,3,3,9,-14,1,-2,2,
30,0,-3,-3,3,-6,1,6,
-1,2,4,12,-15,6,0,-2,
-28,2,5,17,5,-1,-1,-2,
-11,-3,-4,-17,-9,10,-2,-5,
-12,-7,-4,-6,7,0,-4,-1,
3,0,3,21,-7,-7,-3,-1,
-5,0,-2,-12,3,-14,-5,1,
-4,3,6,14,5,0,1,-3,
-9,-5,1,7,-47,-2,-2,0,
-1,-5,-9,-45,9,-2,4,2,
-6,1,2,15,20,-1,6,-2,
4,-2,-2,5,-10,-2,-6,-3,
11,-6,-6,8,-8,-3,-7,-6,
-21,-2,-3,-39,-42,-12,-4,2,
3,-2,-2,8,-4,-5,1,-2,
1,-9,-10,-43,-64,-27,-6,-3,
8,4,2,10,17,-3,-1,2,
3,-2,-2,-1,3,4,1,-1,
32,3,3,5,-18,-2,0,8,
-6,0,-1,2,-14,-1,1,-1,
-15,-3,-6,-20,16,-6,10,-2,
-3,2,4,-1,58,15,1,0,
7,0,1,-10,1,1,-6,1,
0,1,3,33,-3,4,3,-2,
10,-1,-3,-2,15,-7,-1,1,
-22,-5,1,19,55,6,2,-3,
-16,-1,-2,-3,-33,-2,-2,-3,
16,2,-3,-15,-18,-11,-3,5,
-4,-2,-2,-10,-16,-5,-7,-4,
-15,0,4,28,37,-5,-7,-9,
-2,0,-3,1,13,-3,-1,1,
0,3,4,-13,-17,-7,-1,2,
2,-2,-4,-9,4,2,-10,0,
11,4,-8,-28,10,-12,-3,-3,
3,1,-1,-22,-57,-14,-5,0,
-25,1,6,24,31,18,0,3,
-1,-7,-10,-29,-42,13,-7,-5,
13,-1,1,0,-8,-6,0,1,
-4,-2,-2,28,19,-7,-1,-3,
4,4,2,-5,2,-4,-3,1,
-9,-6,-4,-16,-71,-9,-3,-1,
3,-1,-2,-10,-13,-12,2,1,
-3,2,1,-9,8,-1,2,-2,
-2,-2,0,4,-2,-8,-2,-2,
2,-2,-1,-4,12,4,-2,-4,
-4,-4,-1,5,-4,4,1,-2,
0,0,-3,-6,-2,1,4,-3,
1,3,3,9,21,-12,-4,1,
-1,2,3,4,3,12,7,0,
1,0,-2,-1,2,-6,-6,-1,
-3,-3,-9,-18,-28,-16,-3,-2,
0,0,1,-5,0,12,5,2,
