-4,-6,-3,-3,20,-86,-4,-25,
2,-3,0,1,7,-21,1,-25,
-1,-8,-2,1,24,-37,9,9,
1,2,-4,-7,-29,3,-9,10,
5,-1,-3,-4,2,-34,1,35,
-7,-5,0,-3,-11,-46,-5,44,
-6,0,-3,-4,7,56,4,-22,
1,6,0,3,7,-19,1,-16,
0,-3,-7,-11,-27,-5,-3,-33,
5,3,-3,-2,-1,-8,-8,-5,
-1,-4,-4,-2,9,4,-3,8,
1,4,1,-8,-13,-19,5,24,
-3,0,0,3,4,35,-6,-48,
2,-1,2,6,29,60,-4,0,
-3,0,-2,4,-4,-14,-5,-24,
-2,4,-5,-3,8,8,19,92,
-1,-2,-2,-9,-6,-13,4,10,
0,-2,-4,-2,-15,83,-9,-23,
-4,1,1,2,4,-6,-2,-37,
-6,1,-1,-7,-4,-10,4,67,
3,-3,-1,-2,0,-8,4,33,
3,-2,0,8,10,-4,-10,-16,
-9,1,-1,-5,-6,21,0,-18,
1,-2,-2,-1,0,-49,5,49,
-2,2,1,-2,8,15,7,12,
2,-2,-4,-3,4,-47,6,29,
1,0,-4,-7,-8,44,3,-24,
4,-1,-6,-5,5,14,-10,-25,
4,-2,-3,-5,-19,0,-2,21,
-4,1,-2,-3,-1,-6,-8,-39,
6,3,-1,-5,4,103,9,3,
-2,-2,-1,1,-5,1,-8,-35,
-2,-3,-2,1,-3,44,-3,10,
5,-2,0,9,19,28,0,2,
-4,4,-2,-1,7,-88,-2,13,
-5,-5,-3,1,6,8,-4,-12,
-2,-1,-1,1,1,1,4,7,
5,0,0,-4,13,11,-3,16,
-1,2,-1,5,1,8,6,53,
-5,0,0,-4,-5,3,12,58,
1,-5,2,4,9,-20,5,9,
0,-2,0,-1,5,7,-3,2,
-3,2,-1,0,7,-9,-10,-35,
-8,-1,-6,-6,0,-12,-2,-2,
-5,-2,-1,1,0,13,0,9,
0,0,2,-4,-21,-29,0,16,
-5,-7,-2,-3,15,-49,6,38,
0,-1,-3,-7,-3,-60,-5,-21,
-7,-4,-4,4,22,49,4,4,
2,-3,-2,4,-6,-16,-1,28,
-4,-3,-3,-2,-11,-23,11,30,
-7,1,-3,-2,4,-7,8,-38,
3,2,7,4,4,30,2,21,
-1,0,1,0,-1,5,1,-11,
2,2,5,3,15,13,2,5,
0,4,-1,-3,6,5,5,7,
0,-1,0,-3,-8,6,4,57,
-1,-8,-4,-1,5,29,4,-3,
2,-2,4,5,10,-45,2,-27,
4,-2,0,2,8,3,-14,-21,
-6,0,-2,2,5,53,4,-16,
12,0,-1,1,10,44,6,41,
0,1,2,1,5,64,-1,-13,
-2,-1,-5,-9,-18,14,6,-27,
-6,1,0,-1,-1,-26,-7,-67,
-7,-4,-5,-1,-3,5,5,37,
-7,-7,-2,3,2,32,1,43,
1,-5,-2,7,0,8,-2,-2,
-4,-2,-2,-1,7,-5,-8,-54,
7,1,4,-1,4,-42,0,5,
-1,-3,1,0,2,80,0,9,
0,-1,-4,2,3,9,2,7,
-9,0,-4,-5,-17,-15,3,18,
3,-3,-5,-4,-6,28,7,1,
-1,4,-1,-3,-12,10,-3,-2,
-2,-1,-2,1,1,0,4,-24,
-9,-7,-6,-6,-23,-41,2,-31,
-4,2,0,1,5,-10,-2,13,
-2,-1,-4,-3,8,-28,4,50,
5,3,-2,-2,4,-44,-7,-25,
-1,2,-1,-1,-6,-30,-8,-48,
3,-2,2,1,-1,20,0,-17,
-7,-1,-6,-3,16,-30,-6,-5,
-7,-5,-5,-5,-11,16,1,-13,
0,4,-7,-16,-27,-29,-19,-58,
4,-6,-4,0,-11,0,-7,-35,
