-4,-5,-6,-14,30,-9,-2,-2,
-1,3,4,10,8,15,-1,-2,
1,-1,1,8,1,-37,-1,0,
-2,-4,-6,16,6,21,5,-1,
3,5,-2,2,4,-37,-2,1,
-4,-3,-4,21,15,-2,-6,-1,
-4,-1,2,-14,-3,20,-4,-3,
5,4,4,13,1,-21,0,1,
1,0,3,-21,9,45,-1,0,
-5,-2,-5,-13,-12,-41,-4,-1,
-6,-3,-8,26,6,4,2,-2,
0,-1,-3,26,0,-24,-5,-1,
-1,-1,-4,-15,-16,-6,0,2,
-4,-3,-8,12,3,8,-1,-1,
3,0,0,-2,5,5,0,-2,
-5,-6,-7,5,-1,-10,-2,-3,
3,5,5,-3,14,-3,-4,0,
-1,0,2,10,-6,-11,0,-1,
-2,-5,2,4,-2,0,-5,-2,
0,-5,-6,-17,-5,1,-1,-1,
-1,-3,-6,-24,-8,17,1,2,
-3,-4,-6,-33,0,7,2,0,
0,-5,3,32,-12,10,4,-1,
1,-1,-8,4,-7,-48,1,1,
-2,-2,1,6,4,8,-4,-3,
1,2,4,3,5,25,-1,0,
2,4,3,-2,-21,12,-3,1,
1,2,6,-1,5,-40,-2,0,
1,-3,-9,-32,-4,-18,-4,-3,
5,-1,-7,-10,-2,4,2,1,
-4,-3,-4,2,-11,-6,-1,-2,
-1,-1,-4,-11,8,14,-3,-2,
-3,-1,-2,12,3,25,-1,-1,
-2,0,0,11,-3,26,1,-3,
-3,-2,-9,20,3,7,-1,-1,
1,-3,-2,-12,2,26,-3,1,
0,1,1,3,0,-14,1,-1,
-3,1,1,34,5,-27,-1,-2,
0,1,4,4,1,25,0,-1,
1,-1,-2,-6,-6,0,-1,1,
-3,-5,-4,-6,1,-11,-2,-2,
1,-1,-3,-16,-4,-6,-3,-3,
0,-2,-1,23,8,-5,-3,0,
-2,-4,-4,20,17,8,1,0,
0,2,0,-2,1,-5,1,-1,
2,3,4,9,1,8,-4,-2,
-2,0,-6,0,-4,19,1,0,
-2,-1,-3,26,3,-16,3,-2,
0,-5,-5,11,6,10,6,1,
-4,-4,-5,-4,1,27,0,-2,
2,2,3,-11,0,-38,-6,-1,
0,-1,-3,-29,-1,21,5,1,
-4,-6,-4,13,5,12,-2,-3,
-2,0,-2,-28,-8,-7,0,-1,
-1,1,3,7,0,5,0,-1,
1,1,0,-12,-2,1,5,0,
0,0,-5,-3,12,32,0,-1,
1,0,0,-22,-29,-9,1,0,
-3,0,1,0,-6,-30,-6,-2,
6,-1,2,-1,0,-5,1,2,
0,-3,1,-15,1,41,-1,-1,
-1,1,0,0,2,-13,-2,-2,
-1,0,-3,9,-2,-11,-3,1,
-3,-3,-4,5,-4,-23,-5,-2,
0,-1,2,-4,-4,-13,-1,0,
-4,-2,0,18,4,-16,-1,-2,
0,-1,0,20,-3,-7,-2,-3,
-1,1,-3,-32,-6,11,-1,0,
-3,0,1,19,-1,-5,-1,-4,
0,-2,0,6,2,17,1,1,
-4,-3,-1,5,0,7,-3,-2,
0,0,2,-13,0,26,1,-1,
-2,-3,-5,4,1,4,-1,0,
-3,0,0,8,-8,10,-1,-3,
7,7,6,2,3,-2,-2,2,
-1,-3,1,7,-2,10,0,-1,
-3,-5,-5,-14,3,25,0,-1,
-1,-3,1,4,-2,-4,-1,-2,
0,1,-3,-2,-1,2,-2,1,
2,0,2,7,1,22,5,2,
-1,-2,5,14,4,1,-4,-2,
0,-1,-3,4,-2,-40,-4,-1,
-3,-2,-2,42,7,17,0,-2,
-2,-2,-3,-7,1,-1,1,0,
-1,0,5,6,5,23,3,-1,
1,3,-2,-8,-3,-11,-4,-1,
-2,0,2,33,4,36,1,-1,
-2,-1,0,7,1,-51,-5,-1,
0,-2,6,25,6,-45,-6,-3,
