-5,-3,4,11,1,44,-2,-2,
-2,-1,3,30,0,-10,-6,-3,
-2,-3,-10,11,1,3,-1,-3,
0,1,-2,-47,-3,-3,-3,0,
2,3,14,40,-2,2,3,0,
-3,-2,-8,6,-1,-11,-1,-3,
-2,-4,-7,4,8,-5,-3,0,
-2,-5,-12,-17,-3,-9,-1,0,
-3,-10,-15,6,6,-1,3,0,
-2,0,2,-29,-5,-10,-23,-8,
-5,-6,-7,38,2,17,1,0,
-4,-5,-6,9,-2,-36,-16,-4,
-4,-7,0,84,6,-1,3,-1,
3,6,4,-15,5,-4,3,0,
-4,-4,-10,-34,-2,3,3,-2,
1,3,8,-13,-2,5,-1,1,
0,-3,0,49,2,-2,-4,-1,
-1,-1,-30,20,-1,-4,-2,-1,
-1,-1,23,48,-2,-5,-1,-2,
-2,-5,-11,-6,-3,-4,-3,-1,
-2,-1,3,-27,-13,-6,-1,-2,
0,5,11,-18,-2,-23,2,1,
-1,-4,-7,26,9,5,4,2,
-4,-3,-3,10,1,22,0,-3,
2,2,6,5,-2,29,5,3,
-1,-6,-32,-27,2,-9,2,1,
1,1,-6,-15,1,2,-2,-1,
1,2,7,29,-2,-4,1,-1,
-1,-1,12,13,-2,1,0,1,
-4,-2,-7,-5,-2,-4,-3,-2,
-1,-2,1,1,-3,-38,-4,-2,
1,-1,7,71,1,-1,1,2,
0,0,2,-43,-4,-3,-1,0,
-1,-2,-3,-37,-5,-2,0,0,
0,-4,0,-1,-4,-3,-3,-1,
1,2,9,-13,-2,-20,-4,-3,
-1,-2,-29,-72,4,-3,-1,-2,
0,2,8,42,0,-12,-2,0,
3,6,14,21,1,-11,0,3,
1,4,21,-32,-7,12,-3,0,
0,2,0,15,1,14,2,0,
0,-5,-8,11,0,38,1,-1,
1,-1,-3,-22,-3,-67,3,0,
2,1,-6,-25,2,-37,-4,1,
-3,-5,-10,16,3,-39,-5,-1,
0,2,4,-16,-7,-3,1,-1,
0,7,-3,-69,-3,0,0,2,
1,-3,-1,1,0,0,-5,-1,
-2,-1,-1,-34,-7,-1,-3,-3,
-2,-1,-1,-4,-6,-46,-4,0,
2,5,8,32,5,22,0,1,
-5,-4,-9,24,3,-12,0,0,
-3,-1,1,12,3,-33,-5,-1,
-1,-5,-2,6,-3,9,1,-2,
0,-3,-2,16,-3,-17,0,-1,
1,5,18,4,-12,-15,0,-1,
-3,-1,-4,9,0,-32,-2,-1,
-2,-3,0,-24,-1,5,-4,-2,
-2,3,14,39,-5,2,-1,-3,
-1,-3,1,15,2,3,0,-2,
-1,-2,0,-6,-5,7,-2,-2,
-3,-5,-5,-29,-3,-15,0,1,
4,3,4,26,1,14,-2,1,
-1,1,5,-7,-1,3,1,0,
0,-1,-3,10,1,5,2,-2,
1,1,0,7,2,21,1,1,
0,0,5,4,-4,-18,4,1,
2,4,2,28,3,38,5,1,
-2,-3,-10,-10,0,-6,2,-2,
-3,-2,9,-42,-7,-8,0,-3,
-2,-1,-3,4,2,-3,0,-2,
-5,-5,-4,23,0,-4,-1,-1,
3,1,5,16,0,2,3,2,
-2,-2,12,31,-3,16,-4,-2,
-2,-4,-2,37,-4,-2,-7,-1,
-2,-2,-9,9,4,1,3,3,
-3,0,-2,-38,-1,20,-2,-2,
3,2,-4,-5,1,-2,-3,2,
-1,-4,-10,6,1,6,1,1,
-3,-1,4,-5,-3,-3,-1,-4,
-2,-4,3,-33,-4,-4,0,0,
0,-1,-1,23,1,1,-1,1,
-3,-7,-8,0,0,12,0,-3,
