-1,0,-2,4,8,8,3,-1,
1,-1,-2,0,0,-4,7,2,
0,2,3,6,20,6,9,3,
1,-3,-3,-7,-20,1,6,0,
-1,-4,2,0,-1,4,-7,-1,
-1,0,-3,-1,-4,-4,-2,1,
1,-1,-1,1,9,6,3,1,
0,-2,-4,-2,-35,-12,1,-1,
1,-2,2,-1,-11,0,-9,-2,
-2,-2,-2,-2,-22,1,-1,1,
2,2,1,-6,-72,6,10,1,
-2,1,1,-2,-25,-16,1,0,
-3,-2,-2,-1,-6,2,-1,0,
0,0,-1,3,-4,5,7,-3,
-2,2,0,-3,22,5,3,1,
-1,-1,1,0,7,3,-4,1,
-1,-4,1,-7,-13,15,1,-1,
0,-2,-3,0,-14,0,19,1,
0,2,1,3,-2,8,10,-2,
0,4,0,-3,-19,-4,8,-1,
-1,-1,-1,5,43,2,4,-1,
-1,1,-2,-1,18,2,3,0,
2,0,-2,1,16,6,4,-1,
-2,-2,0,-1,9,-2,-2,0,
0,-2,-1,-1,12,1,5,0,
0,0,-3,-1,-10,0,9,-1,
-1,1,-1,1,-6,9,5,-1,
-1,0,0,0,-18,-3,3,-1,
0,0,0,-4,0,8,5,0,
0,-1,-1,3,-1,1,0,2,
2,1,-2,-2,7,0,5,1,
-2,0,0,-2,-19,-6,-9,0,
-3,-1,1,-2,-9,-5,-12,-2,
2,3,2,3,20,1,11,-2,
0,-1,-3,-5,2,-9,-12,-3,
1,-2,1,-1,-6,-3,11,0,
0,1,0,2,-1,-6,11,1,
-2,-3,1,6,15,-2,-39,-1,
1,0,2,3,32,5,-4,0,
2,0,0,-2,-8,-7,0,1,
2,2,-1,1,1,-4,6,1,
0,3,1,0,7,12,5,0,
0,-2,-5,1,23,4,-12,-1,
-2,-2,-1,-3,6,-9,7,-3,
0,2,1,3,8,4,2,2,
-2,-1,-1,2,-3,1,21,2,
-4,-6,-5,-5,-11,-2,-4,-2,
0,0,-2,1,5,3,-10,-2,
-1,1,-2,-4,3,1,8,0,
-1,-3,0,2,-22,-4,-4,-2,
-1,0,2,1,-4,2,6,2,
-1,0,0,-2,-22,2,7,-1,
-2,-2,0,-1,3,1,4,0,
2,-1,0,0,5,-4,2,1,
-3,-2,-1,1,-4,-3,8,-1,
1,-2,2,2,12,-17,-15,-2,
-1,0,-1,5,2,-4,-7,-2,
-1,-1,-5,-3,-24,3,3,2,
-2,-4,-3,-12,-45,1,-6,-2,
-1,1,0,-1,2,11,2,-1,
-1,-3,-1,-2,10,-13,0,-1,
1,-2,1,3,-11,2,5,0,
0,0,-4,-4,-38,-1,3,0,
1,0,2,0,17,-5,-8,-1,
1,2,0,-3,-37,1,2,1,
-4,-1,-2,-2,-3,3,7,-2,
-1,4,1,-1,-11,-3,-3,1,
2,2,0,7,34,5,-6,0,
0,-3,0,-3,5,-3,8,-1,
7,5,7,1,-8,-3,3,1,
-2,0,3,-1,8,-3,2,-3,
0,-1,-3,1,17,5,5,-2,
-1,-5,-7,-10,-48,-14,16,1,
0,-1,-3,-5,5,10,-5,1,
-2,-3,-1,2,15,6,10,0,
0,0,1,4,-4,2,8,1,
0,-3,0,6,5,5,8,-1,
1,-1,-1,-1,-5,2,6,0,
-1,-2,-2,-2,-32,-4,-6,-2,
0,-1,3,5,14,1,-4,-2,
0,2,-1,0,-3,1,9,0,
-1,-2,-1,4,-4,-3,-8,-1,
2,4,3,7,-5,2,-6,0,
0,-1,-3,-2,37,5,4,-2,
-2,-6,-3,-10,-26,5,-1,0,
-2,-3,-2,1,7,5,22,-1,
3,2,1,2,-4,-2,-4,0,
1,1,-1,0,-5,2,-3,0,
-1,-1,0,-7,-44,5,14,-2,
1,3,0,-2,5,2,3,0,
-1,-1,-4,4,24,3,-17,-2,
1,2,1,-12,-67,-3,-3,-1,
-2,-1,-1,13,60,1,-2,0,
-1,0,-1,-4,-12,-3,-1,1,
-3,-3,-1,-4,-43,-18,-3,-1,
-1,0,0,-3,6,2,5,0,
0,1,0,-1,8,2,1,-3,
-1,-1,-2,3,14,4,-1,-1,
0,0,-3,-2,10,-3,-10,0,
2,1,-1,0,19,0,5,0,
1,3,3,0,-12,-1,11,-1,
0,-1,1,-1,-11,3,-1,0,
2,0,-1,-2,15,-3,-4,-2,
0,0,-1,-2,12,-5,-6,0,
2,2,7,0,10,-5,-25,0,
0,-1,-3,-4,12,-9,-1,-1,
-1,1,-2,-11,-19,1,28,0,
2,1,0,-3,4,-5,0,-2,
2,-1,3,8,4,-15,8,-2,
-2,-1,0,-3,-24,6,-3,0,
1,3,4,3,0,6,10,-1,
-1,-3,-1,5,22,-4,2,-3,
0,2,1,-4,2,8,2,-1,
-3,-2,1,3,13,-3,-5,-1,
-2,-1,0,0,7,-1,-11,-1,
0,-1,-1,0,3,-2,-11,-1,
-1,1,-3,0,-20,2,8,0,
-4,-3,-2,-3,0,3,7,0,
0,-3,-2,-1,-48,-5,-11,-1,
-1,-2,-1,-8,1,-1,7,-2,
1,1,0,-2,21,4,1,0,
1,-1,0,8,5,5,6,2,
-1,3,3,6,-22,5,3,0,
-1,-2,-4,-3,6,-3,3,-2,
-2,-1,-1,-4,-7,0,8,-2,
0,0,0,1,8,6,-11,-1,
0,-1,-1,-1,10,4,-7,-2,
-2,-1,-3,-5,-33,2,-10,-1,
-1,-1,-1,0,16,-3,4,1,
-1,-3,1,4,17,1,4,0,
1,1,-1,4,10,4,-4,-2,
-2,-1,-4,-1,22,1,0,-1,
-1,-1,1,1,-5,-2,-9,0,
-1,1,0,3,8,8,11,-2,
-1,-1,-6,-2,1,5,0,0,
-3,-1,1,5,20,4,6,-1,
0,-1,-1,-6,-13,-10,-4,-1,
-3,-1,-2,-6,14,3,1,-2,
-1,0,-1,1,-4,-6,10,2,
-3,-2,-1,-1,-6,-15,-8,0,
-2,0,0,2,0,-5,3,-1,
2,3,3,-2,-15,-8,-11,-3,
1,-1,1,2,4,1,-1,1,
1,0,3,4,-28,0,-4,0,
-1,-2,-1,-1,3,11,8,1,
-2,-1,-1,-5,-10,-17,-12,0,
0,-1,-2,2,-14,-4,-1,-2,
2,-1,0,2,11,-6,1,-3,
1,3,1,1,21,5,-3,0,
1,-1,0,0,-20,2,-3,2,
0,-2,3,-1,-37,-1,-10,-1,
0,-2,-3,-8,-10,-2,-7,-1,
2,4,6,6,-12,2,0,-1,
1,-1,-1,5,-4,4,8,-2,
0,-1,0,-2,-20,-16,-1,-1,
-2,-1,-1,5,16,3,-8,0,
-1,0,-1,-3,-18,-19,0,-2,
-1,1,-1,6,10,-5,9,0,
-2,-3,-1,3,-6,0,5,0,
0,-1,-1,3,11,1,-3,-3,
0,-2,-3,-3,-16,5,-7,1,
-1,-2,0,-2,-6,-20,-8,-1,
-2,1,-2,3,-7,-9,0,-1,
0,0,-1,-2,27,3,-5,-1,
-2,-1,-3,-4,5,-9,-18,-3,
-2,-3,3,-5,-80,19,4,3,
2,1,-2,2,-4,-7,5,1,
-3,-4,-1,-7,27,-8,-6,-1,
0,2,3,-3,-22,-2,2,0,
2,-3,0,-6,17,5,2,-1,
0,-3,-4,-7,1,-11,-15,0,
-1,-3,-2,-2,-7,7,-3,-1,
3,0,3,2,13,-4,4,0,
0,1,-2,-4,9,0,-16,-1,
-1,-3,-4,-2,-38,15,3,2,
-3,0,2,4,1,1,16,1,
0,-1,-2,3,-3,-13,-12,-3,
-2,-1,-3,-7,-12,-2,3,1,
2,3,4,8,9,-4,20,-1,
-3,-1,-4,-6,-28,9,18,-1,
2,1,1,-2,15,2,-29,-1,
0,-1,-2,-1,1,-2,-2,-1,
0,2,0,4,-7,3,4,-2,
-1,3,2,0,25,1,0,1,
1,-3,-2,-8,-7,4,2,-1,
-1,0,-1,3,12,-7,-22,-1,
2,-3,-3,-1,16,-2,5,1,
-1,-1,1,-10,10,2,4,-1,
-1,-5,-4,-27,-24,4,2,-1,
-1,-1,0,4,3,-6,-5,1,
-3,-1,0,3,4,-7,10,0,
-2,-2,0,13,26,-10,0,-3,
-1,0,1,2,-21,-2,-19,-1,
2,2,-1,-5,-22,-5,13,0,
-1,-1,-3,-2,12,8,0,-2,
1,-1,-4,-12,-12,-1,-21,0,
1,-4,2,14,23,8,0,1,
-3,-1,-3,-1,-6,8,16,-1,
0,-1,1,28,7,-2,3,1,
-3,-2,-1,-4,0,12,6,-3,
1,-2,-3,-3,-8,-6,3,-3,
-1,-2,-3,-7,2,-10,1,-1,
-3,-4,-2,-5,-6,3,-5,-1,
0,-2,0,0,-11,-10,-20,-3,
0,1,1,-2,14,11,-10,1,
1,1,0,-6,-10,-13,1,0,
-2,1,-2,-27,2,0,9,2,
-3,-3,-4,5,5,-9,6,0,
-1,-3,-3,-5,-7,2,-1,-3,
1,0,-1,-6,13,-3,1,-1,
