4,5,1,6,16,1,3,1,
-3,2,0,-6,-21,-2,-9,12,
30,14,1,0,29,0,1,8,
-16,-9,-4,0,-9,1,-3,13,
-12,-3,-1,4,13,2,2,-6,
-17,-5,-1,2,4,-4,-6,10,
-4,-3,-4,-9,-27,-6,-6,-4,
41,15,3,-2,8,3,4,14,
-19,-5,-4,7,10,0,-2,-4,
-40,-10,-3,-8,-35,-2,7,-7,
-1,-7,-2,9,51,3,12,18,
-12,1,0,-8,-47,-2,0,1,
-20,12,3,-11,-18,2,3,5,
8,-5,0,-2,2,-4,-4,-3,
10,-8,-1,8,51,4,2,-2,
-5,2,-1,9,32,1,-7,-4,
12,-7,-1,0,-9,-1,15,1,
16,-2,0,1,14,1,0,-3,
-15,3,2,15,17,-3,-18,-3,
-33,-2,-5,1,11,2,2,-6,
18,3,-2,-10,-23,-3,4,4,
-32,-1,2,0,4,-2,2,-13,
11,1,0,1,8,1,18,8,
21,-6,-5,-4,0,-2,-3,4,
0,10,2,-1,4,4,22,5,
14,2,0,0,13,1,-13,0,
-4,-6,-4,0,-11,-4,-5,17,
-4,3,-1,-9,-2,-1,6,-4,
16,8,-1,12,32,-2,-2,4,
-9,0,-2,4,23,3,4,2,
-28,11,1,3,6,-1,7,8,
0,-6,-3,5,36,1,-4,0,
-11,-8,-5,3,-5,-2,2,-1,
-12,-5,3,-3,-8,-3,-3,-3,
8,0,2,2,-6,0,5,-12,
-21,-11,-7,-5,21,-3,-1,0,
-5,-1,-4,4,29,-2,-4,-8,
-18,-1,0,1,24,0,-5,-1,
-4,-17,1,4,12,-1,4,-4,
-21,0,-3,-1,-19,-1,-1,-4,
4,3,2,3,-63,-3,-2,-4,
0,23,3,2,0,2,3,15,
26,-1,0,-2,13,-1,0,-1,
13,-4,0,-1,25,-3,-5,-9,
-15,-6,-3,-13,-67,-5,0,-6,
-46,-16,-5,-4,9,2,-4,0,
-28,-1,-1,-13,-14,-5,-18,-3,
-4,-1,-5,7,50,1,6,17,
-33,-2,1,4,1,0,3,-8,
-12,1,-1,6,24,-1,-2,-4,
-13,-10,-2,-1,0,-2,-6,1,
10,-3,-2,-1,-12,-6,-2,-2,
5,3,-3,1,21,-2,11,-2,
22,10,-1,6,19,3,-1,1,
2,-1,2,1,13,-2,-2,-8,
2,2,2,3,-30,-2,-6,-19,
59,2,-3,-17,-34,-1,-32,6,
-14,-5,-3,-1,35,3,0,2,
-28,-7,-2,-10,-36,-2,3,-6,
-3,-3,-2,2,7,-1,2,0,
